Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,inst16,inst17,inst18,inst19,inst20,num_academia,num_company
359,Knowledge Refinement via Rule Selection,IBM Research - Almaden,IBM Research - Almaden,IBM Research - Almaden,IBM Research - Almaden,,,,,,,,,,,,,,,,,4.0,0.0
360,Towards Reliable Learning for High Stakes Applications,Alibaba Group (China),East China Normal University,Beijing University of Posts and Telecommunications,,,,,,,,,,,,,,,,,,2.0,1.0
361,NeuroX: A Toolkit for Analyzing Individual Neurons in Neural Networks,Qatar Computing Research Institute," MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA 02139, US"," MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA 02139, US"," MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA 02139, US",Qatar Computing Research Institute,Qatar Computing Research Institute," MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA 02139, US",,,,,,,,,,,,,,7.0,0.0
362,RGBD Based Gaze Estimation via Multi-Task CNN,ShanghaiTech University,ShanghaiTech University,ShanghaiTech University,ShanghaiTech University,ShanghaiTech University,Nanjing University of Science and Technology,ShanghaiTech University,ShanghaiTech University,,,,,,,,,,,,,8.0,0.0
363,Mode Variational LSTM Robust to Unseen Modes of Variation: Application to Facial Expression Recognition,Korea Advanced Institute of Science and Technology,Korea Advanced Institute of Science and Technology,Korea Advanced Institute of Science and Technology,,,,,,,,,,,,,,,,,,3.0,0.0
364,Image Block Augmentation for One-Shot Learning,Fudan University,Fudan University,Fudan University,Fudan University,Fudan University,Fudan University,Fudan University,,,,,,,,,,,,,,7.0,0.0
365,Human Action Transfer Based on 3D Model Reconstruction,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Joint Research Center, Shanghai Institute for Advanced Communication and Data Scienc,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Joint Research Center,Shanghai Jiao Tong University,Joint Research Center, Shanghai Institute for Advanced Communication and Data Scienc,,,,,,,,,7.0,0.0
366,Unbounded Orchestrations of Transducers for Manufacturing,University of Nottingham,Brno University of Technology,Sapienza University of Rome,Free University of Bozen-Bolzano,University of Nottingham,Rice University,,,,,,,,,,,,,,,6.0,0.0
367,On Completing Sparse Knowledge Base with Transitive Relation Embedding,University of Technology Sydney,Shanghai University,University of Technology Sydney,University of Technology Sydney,Shanghai University,,,,,,,,,,,,,,,,5.0,0.0
368,Unsupervised Domain Adaptation Based on Source-Guided Discrepancy *,The University of Tokyo,RIKEN,The University of Tokyo,RIKEN,The University of Tokyo,RIKEN,The University of Tokyo,RIKEN,The University of Tokyo,RIKEN,The University of Tokyo,RIKEN,,,,,,,,,12.0,0.0
369,Zero-Shot Object Detection with Textual Descriptions,UNSW Sydney,UNSW Sydney,Wenzhou University,University of Technology,UNSW Sydney,Shandong Normal University,,,,,,,,,,,,,,,6.0,0.0
370,End-to-End Knowledge-Routed Relational Dialogue System for Automatic Diagnosis,Sun Yat-sen University,Sun Yat-sen University,Sun Yat-sen University,Sun Yat-sen University,Soochow University,Sun Yat-sen University, Dark Matter AI Inc. ,,,,,,,,,,,,,,6.0,0.0
371,Discovering Temporal Patterns from Insurance Interaction Data, American Family Insuranc,University of Wisconsin–Madison, American Family Insuranc, American Family Insuranc, American Family Insuranc,University of Wisconsin–Madison,,,,,,,,,,,,,,,2.0,4.0
372,"Collaborative, Dynamic and Diversified User Profiling",Sun Yat-sen University," Guangdong Key Laboratory of Big Data Analysis and Processing, Guangzhou 51006, Chin",,,,,,,,,,,,,,,,,,,1.0,0.0
373,To Find Where You Talk: Temporal Sentence Localization in Video with Attention Based Location Regression,Tsinghua–Berkeley Shenzhen Institute," JD AI Research, Chin",Tsinghua–Berkeley Shenzhen Institute,Tsinghua University,,,,,,,,,,,,,,,,,2.0,1.0
374,Imitation Learning from Observation,The University of Texas at Austin,,,,,,,,,,,,,,,,,,,,1.0,0.0
375,Logistic Regression on Homomorphic Encrypted Data at Scale,Seoul National University,Seoul National University,Seoul National University,University of Illinois Urbana-Champaign,,,,,,,,,,,,,,,,,4.0,0.0
376,Counting and Sampling Markov Equivalent Directed Acyclic Graphs,Computer Science Department,Computer Science Department,,,,,,,,,,,,,,,,,,,2.0,0.0
377,SCNN: A General Distribution Based Statistical Convolutional Neural Network with Application to Video Object Detection,IBM Research - Thomas J. Watson Research Center,University of Notre Dame,,,,,,,,,,,,,,,,,,,2.0,0.0
378,Large Scale Personalized Categorization of Financial Transactions,Intuit (United States),Intuit (United States),Intuit (United States),Intuit (United States),,,,,,,,,,,,,,,,,0.0,4.0
379,Dynamic Vehicle Traffic Control Using Deep Reinforcement Learning in Automated Material Handling System,Seoul National University,Seoul National University,Seoul National University,Seoul National University,Seoul National University,,,,,,,,,,,,,,,,5.0,0.0
380,Towards Gene Function Prediction via Multi-Networks Representation Learning,Northwestern Polytechnical University,Harbin Institute of Technology,Northwestern Polytechnical University,Northwestern Polytechnical University,,,,,,,,,,,,,,,,,4.0,0.0
381,Self-Supervised Video Representation Learning with Space-Time Cubic Puzzles,Korea Advanced Institute of Science and Technology,Korea Advanced Institute of Science and Technology,Korea Advanced Institute of Science and Technology,,,,,,,,,,,,,,,,,,3.0,0.0
382,MAi: An Intelligent Model Acquisition Interface for Interactive Specification of Dialogue Agents,"IBM Research AI, US","IBM Research AI, US","IBM Research AI, US","IBM Research AI, US",,,,,,,,,,,,,,,,,0.0,4.0
383,TopicEq: A Joint Topic and Mathematical Equation Model for Scientific Texts,Yale University,Yale University,,,,,,,,,,,,,,,,,,,2.0,0.0
384,A Deep Cascade Model for Multi-Document Reading Comprehension,,,,,,,,,,,,,,,,,,,,,0.0,0.0
385,Dialogue Generation: From Imitation Learning to Inverse Reinforcement Learning,University of Amsterdam,University of Amsterdam,Microsoft Research (India),University of Amsterdam,,,,,,,,,,,,,,,,,3.0,1.0
386,Enhancing Evolutionary Conversion Rate Optimization via Multi-Armed Bandit Algorithms," Sentient Technologies, In"," Sentient Technologies, In",The University of Texas at Austin,,,,,,,,,,,,,,,,,,1.0,0.0
387,Discrete Social Recommendation,Singapore Management University,Zhejiang University,Tsinghua University,Zhejiang University,Zhejiang University,Tsinghua University,Zhejiang University,Zhejiang University,Singapore Management University,,,,,,,,,,,,9.0,0.0
388,Learning Transferable Self-Attentive Representations for Action Recognition in Untrimmed Videos with Weak Supervision,Institute of Information Engineering,Institute of Information Engineering,University of Chinese Academy of Sciences," Youedata Co., Ltd., Beijin",Xidian University," Youedata Co., Ltd., Beijin",Xidian University," Youedata Co., Ltd., Beijin",University of Science and Technology Beijing,Xidian University," Youedata Co., Ltd., Beijin",,,,,,,,,,7.0,0.0
389,Memory-Augmented Temporal Dynamic Learning for Action Recognition,Northwestern Polytechnical University,Northwestern Polytechnical University,Northwestern Polytechnical University,,,,,,,,,,,,,,,,,,3.0,0.0
390,Attention Based Spatial-Temporal Graph Convolutional Networks for Traffic Flow Forecasting,Beijing Jiaotong University,University of Science and Technology Beijing,Beijing Jiaotong University,University of Science and Technology Beijing,Chinese Academy of Civil Aviation Science and Technology,Beijing Jiaotong University,Chinese Academy of Civil Aviation Science and Technology,Beijing Jiaotong University,University of Science and Technology Beijing,Beijing Jiaotong University,University of Science and Technology Beijing,Chinese Academy of Civil Aviation Science and Technology,,,,,,,,,9.0,0.0
391,Deep Transformation Method for Discriminant Analysis of Multi-Channel Resting State fMRI,"School of Computer Engineering NTU, Singapor","School of Computer Engineering NTU, Singapor",Computer Science Department,Indian Institute of Science Bangalore,,,,,,,,,,,,,,,,,1.0,0.0
392,Joint Semi-Supervised Feature Selection and Classification through Bayesian Approach,University of Science and Technology of China,University of Science and Technology of China,Hefei University of Technology,University of Science and Technology of China,,,,,,,,,,,,,,,,,4.0,0.0
393,Learning to Communicate and Solve Visual Blocks-World Tasks,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",University of Michigan–Ann Arbor,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie","Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",,,,,,,,,,,,,,,,,4.0,0.0
394,Partial Awareness,Cornell University,University of London,,,,,,,,,,,,,,,,,,,2.0,0.0
395,Adaptive Sparse Confidence-Weighted Learning for Online Feature Selection,Southern University of Science and Technology,German Research Centre for Artificial Intelligence,German Research Centre for Artificial Intelligence,German Research Centre for Artificial Intelligence,Tianjin University,German Research Centre for Artificial Intelligence,,,,,,,,,,,,,,,6.0,0.0
396,A Multi-Agent Communication Framework for Question-Worthy Phrase Extraction and Question Generation,Fudan University,Fudan University,Fudan University," LAIX Inc., Chin",Fudan University,,,,,,,,,,,,,,,,4.0,1.0
397,Response Generation by Context-Aware Prototype Editing,Beihang University,Microsoft Research Asia (China),Microsoft Research Asia (China),Beihang University,Beihang University,Microsoft Research Asia (China),,,,,,,,,,,,,,,3.0,3.0
398,Randomized Wagering Mechanisms *,Harvard University,"University of California, Santa Cruz",Harvard University,,,,,,,,,,,,,,,,,,3.0,0.0
399,Robust Metric Learning on Grassmann Manifolds with Generalization Guarantees,University of Pittsburgh,University of Pittsburgh,Xidian University,Xidian University,University of Pittsburgh,,,,,,,,,,,,,,,,5.0,0.0
400,Character-Level Language Modeling with Deeper Self-Attention,Google (United States),Google (United States),Google (United States),Google (United States),Google (United States),,,,,,,,,,,,,,,,0.0,5.0
401,CheXpert: A Large Chest Radiograph Dataset with Uncertainty Labels and Expert Comparison,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,20.0,0.0
402,Optimizing in the Dark: Learning an Optimal Solution through a Simple Request Interface,Tongji University,Yale University,Tongji University,Yale University,IBM Research - Thomas J. Watson Research Center,Shanghai Jiao Tong University,Tongji University,Yale University,,,,,,,,,,,,,8.0,0.0
403,Unsupervised Domain Adaptation by Matching Distributions Based on the Maximum Mean Discrepancy via Unilateral Transformations,NTT Software Innovation Center NTT Secure Platform Laboratorie,NTT Communication Science Laboratorie,,,,,,,,,,,,,,,,,,,0.0,2.0
404,An SVM-Based Framework for Long-Term Learning Systems,Computer Science Department,,,,,,,,,,,,,,,,,,,,1.0,0.0
405,ATOMIC: An Atlas of Machine Commonsense for If-Then Reasoning,Allen Institute for Artificial Intelligence,Allen Institute for Artificial Intelligence,Allen Institute for Artificial Intelligence,Allen Institute for Artificial Intelligence,Allen Institute for Artificial Intelligence,Allen Institute for Artificial Intelligence,Allen Institute for Artificial Intelligence,University of Washington,,,,,,,,,,,,,8.0,0.0
406,Machine Learning Based Heuristic Search Algorithms to Solve Birds of a Feather Card Game,Wentworth Institute of Technology,Wentworth Institute of Technology,Wentworth Institute of Technology,,,,,,,,,,,,,,,,,,3.0,0.0
407,Disjoint Label Space Transfer Learning with Common Factorised Space,Queen Mary University of London,University of Edinburgh,Queen Mary University of London,University of Edinburgh,,,,,,,,,,,,,,,,,4.0,0.0
408,SepNE: Bringing Separability to Network Embedding *,Peking University,Peking University,Peking University,,,,,,,,,,,,,,,,,,3.0,0.0
409,On the Time Complexity of Algorithm Selection Hyper-Heuristics for Multimodal Optimisation,University of Sheffield,University of Sheffield,University of Sheffield,,,,,,,,,,,,,,,,,,3.0,0.0
410,Learning (from) Deep Hierarchical Structure among Features, Tencent AI La, Tencent AI La, Tencent AI La,,,,,,,,,,,,,,,,,,3.0,0.0
411,Non-Autoregressive Neural Machine Translation with Enhanced Decoder Input,University of Science and Technology of China,Peking University,University of Science and Technology of China,,,,,,,,,,,,,,,,,,3.0,0.0
412,PhoneMD: Learning to Diagnose Parkinson's Disease from Smartphone Data,ETH Zurich,ETH Zurich,,,,,,,,,,,,,,,,,,,2.0,0.0
413,Molecular Property Prediction: A Multilevel Quantum Interactions Modeling Perspective," Anhui Province Key Lab. of Big Data Analysis and Application, University of S&T of Chin"," Anhui Province Key Lab. of Big Data Analysis and Application, University of S&T of Chin"," Anhui Province Key Lab. of Big Data Analysis and Application, University of S&T of Chin"," Anhui Province Key Lab. of Big Data Analysis and Application, University of S&T of Chin"," Key Laboratory of Quantum Information, University of S&T of Chin"," Key Laboratory of Quantum Information, University of S&T of Chin",,,,,,,,,,,,,,,6.0,0.0
