Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,inst16,inst17,inst18,inst19,inst20,inst21,inst22,inst23,inst24,inst25,inst26,num_academia,num_company
1263,Towards Reliable Neural Machine Translation with Consistency-Aware Meta-Learning,Soochow University," miHoYo AI, Shanghai, Chin",Zhejiang University," RoyalFlush AI Research Institute, Hangzhou, Chin"," miHoYo AI, Shanghai, Chin"," miHoYo AI, Shanghai, Chin",Soochow University,,,,,,,,,,,,,,,,,,,,1.0,4.0
1264,EffConv: Efficient Learning of Kernel Sizes for Convolution Layers of CNNs,University of Pittsburgh,University of Pittsburgh,University of Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1265,Diffeomorphic Information Neural Estimation,Deakin University,Deakin University,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
1266,SharpSSAT: A Witness-Generating Stochastic Boolean Satisfiability Solver,National Taiwan University,National Taiwan University,National Taiwan University,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1267,Constraint Optimization over Semirings *,Iowa State University,National University of Singapore,University of Nebraska–Lincoln,National University of Singapore,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
1268,Disentangle and Remerge: Interventional Knowledge Distillation for Few-Shot Object Detection from a Conditional Causal Perspective,University of Electronic Science and Technology of China,"Guangzhou Institute of Applied Software Technology, Chinese Academy of Sciences","Guangzhou Institute of Applied Software Technology, Chinese Academy of Sciences",Tsinghua University,University of Chinese Academy of Sciences,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1269,Optimistic Whittle Index Policy: Online Learning for Restless Bandits,Harvard University,Harvard University, Google Researc,Harvard University, Google Researc,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
1270,Direct Heterogeneous Causal Learning for Resource Allocation Problems in Marketing,Nanjing University,Nanjing University,Nanjing University,Nanjing University,Nanjing University,Nanjing University,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1271,RePreM: Representation Pre-training with Masked Model for Reinforcement Learning,Tsinghua University,Microsoft Research Asia (China)," Hulu, Beijing, Chin",Macquarie University,Macquarie University,University of Exeter,Tsinghua University,,,,,,,,,,,,,,,,,,,,5.0,1.0
1272,Fairness and Welfare Quantification for Regret in Multi-Armed Bandits,Indian Institute of Science Bangalore,Indian Institute of Science Bangalore,University of Washington,Indian Institute of Science Bangalore,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
1273,Robust One-Shot Segmentation of Brain Tissues via Image-Aligned Style Transformation,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,Huazhong University of Science and Technology,,,,,,,,,,,,,,,12.0,0.0
1274,Uncertainty-Aware Image Captioning,Beijing Hospital,Beijing Hospital,Beijing Hospital,Beijing Hospital,Beijing Hospital,Beijing Hospital,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1275,Semantics-Aware Dynamic Localization and Refinement for Referring Image Segmentation,University of Oxford, Shanghai AI Laboratory,Tsinghua–Berkeley Shenzhen Institute, Shanghai AI Laboratory,Chinese University of Hong Kong,University of Oxford,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1276,Cyclically Disentangled Feature Translation for Face Anti-spoofing,"Department of Computer Vision Technology(VIS), Baidu Inc","Department of Computer Vision Technology(VIS), Baidu Inc","Department of Computer Vision Technology(VIS), Baidu Inc","Department of Computer Vision Technology(VIS), Baidu Inc","Department of Computer Vision Technology(VIS), Baidu Inc","Department of Computer Vision Technology(VIS), Baidu Inc","Department of Computer Vision Technology(VIS), Baidu Inc",,,,,,,,,,,,,,,,,,,,7.0,0.0
1277,Diffuser: Efficient Transformers with Multi-Hop Attention Diffusion for Long Sequences,Yale University,Yale University,Yale University,Yale University,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
1278,Learning to Memorize Entailment and Discourse Relations for Persona-Consistent Dialogues,Yunnan University,Yunnan University,Yuan Ze University,Yunnan University,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
1279,Learning Adversarially Robust Sparse Networks via Weight Reparameterization,Chinese Academy of Sciences,University of Chinese Academy of Sciences,Chinese Academy of Sciences,Chinese Academy of Sciences,Chinese Academy of Sciences,Chinese Academy of Sciences,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1280,Open-Ended Diverse Solution Discovery with Regulated Behavior Patterns for Cross-Domain Adaptation,Fudan University,Fudan University,Fudan University,Fudan University,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
1281,Adaptive Perturbation-Based Gradient Estimation for Discrete Latent Variable Models,University of Edinburgh,German Research Centre for Artificial Intelligence,German Research Centre for Artificial Intelligence,University of Stuttgart,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
1282,Online Reinforcement Learning with Uncertain Episode Lengths,Max Planck Institute for Software Systems,Max Planck Institute for Software Systems,University of Oxford,Max Planck Institute for Software Systems,Max Planck Institute for Software Systems,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
1283,Show Me the Way! Bilevel Search for Synthesizing Programmatic Strategies,Universidade Federal de Viçosa,University of Alberta,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
1284,MGFN : Magnitude-Contrastive Glance-and-Focus Network for Weakly-Supervised Video Anomaly Detection,City University of Hong Kong,Chinese University of Hong Kong,City University of Hong Kong,City University of Hong Kong,City University of Hong Kong,City University of Hong Kong,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1285,Adversarial Alignment for Source Free Object Detection,Urban Planning & Design Institute of Shenzhen (China),Tsinghua University,Urban Planning & Design Institute of Shenzhen (China),Tsinghua University,Carnegie Mellon University,Mohamed bin Zayed University of Artificial Intelligence," NEC LABORATORIES AMERICA, IN",Urban Planning & Design Institute of Shenzhen (China),Tsinghua University,,,,,,,,,,,,,,,,,,4.0,1.0
1286,Learning Program Synthesis for Integer Sequences from Scratch,Czech Technical University in Prague,Czech Technical University in Prague,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
1287,Dream to Generalize: Zero-Shot Model-Based Reinforcement Learning for Unseen Visual Distractions,Electronic Arts (United Kingdom)," Intelligent Agent Lab, NCSOF",Sungkyunkwan University,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
1288,Soft Target-Enhanced Matching Framework for Deep Entity Matching,Northeastern University,Northeastern University,RMIT University,Northeastern University,Northeastern University,Northeastern University,University of Illinois Urbana-Champaign,,,,,,,,,,,,,,,,,,,,7.0,0.0
1289,Win-Win: A Privacy-Preserving Federated Framework for Dual-Target Cross-Domain Recommendation,Institute of Information Engineering,University of Chinese Academy of Sciences,University of Science and Technology Beijing," JD Intelligent Cities Research, Beijing, Chin",Institute of Information Engineering,University of Chinese Academy of Sciences,University of Science and Technology Beijing," JD Intelligent Cities Research, Beijing, Chin",Institute of Information Engineering,University of Chinese Academy of Sciences,Institute of Information Engineering,University of Chinese Academy of Sciences,University of Science and Technology Beijing," JD Intelligent Cities Research, Beijing, Chin",University of Science and Technology Beijing," JD Intelligent Cities Research, Beijing, Chin",,,,,,,,,,,3.0,4.0
1290,Which Shortcut Solution Do Question Answering Models Prefer to Learn?,The University of Tokyo,National Institute of Informatics,National Institute of Informatics,The University of Tokyo,National Institute of Informatics,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
1291,fmLRE: A Low-Resource Relation Extraction Model Based on Feature Mapping Similarity Calculation,Southeast University,Southeast University,Southeast University,Southeast University,Southeast University,Beijing Institute of Technology,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1292,Leveraging Contaminated Datasets to Learn Clean-Data Distribution with Purified Generative Adversarial Networks,Sun Yat-sen University,Sun Yat-sen University," Guangdong Key Laboratory of Big Data Analysis and Processing, Guangzhou, Chin",Sun Yat-sen University,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1293,Spearman Rank Correlation Screening for Ultrahigh-Dimensional Censored Data,Shandong University of Finance and Economics,University of Chinese Academy of Sciences,Shandong University, Shandong Province Key Laboratory of Financial Ris,Andong National University,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1294,Stroke Extraction of Chinese Character Based on Deep Structure Deformable Image Registration,Institute of Automation,Institute of Automation,University of Chinese Academy of Sciences,Institute of Automation,Institute of Automation,Institute of Automation,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1295,Real-World Deep Local Motion Deblurring,Zhejiang University,Zhejiang Lab,Zhejiang University,Zhejiang Lab,Zhejiang University,Zhejiang University,Zhejiang University,,,,,,,,,,,,,,,,,,,,7.0,0.0
1296,Eliciting Structural and Semantic Global Knowledge in Unsupervised Graph Contrastive Learning, Indicates equal contribution, Indicates equal contribution,Arizona State University,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
1297,Non-reversible Parallel Tempering for Deep Posterior Approximation,Purdue University West Lafayette,Morgan Stanley Children's Hospital,Purdue University West Lafayette,University of Michigan–Ann Arbor,Purdue University West Lafayette,Purdue University West Lafayette,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1298,Global Mixup: Eliminating Ambiguity with Clustering,University of Washington,University of Washington,MB Research Laboratories, Google Inc,University of Washington,University of Washington,University of Washington,MB Research Laboratories,,,,,,,,,,,,,,,,,,,5.0,0.0
1299,Tighter Robust Upper Bounds for Options via No-Regret Learning,Southwestern University of Finance and Economics,Southwestern University of Finance and Economics,Southwestern University of Finance and Economics,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1300,Robust Self-Supervised Multi-Instance Learning with Structure Awareness,Northeastern University,Northeastern University,Singapore Institute of Technology,Northeastern University,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
1301,MultiAct: Long-Term 3D Human Motion Generation from Multiple Action Labels,Seoul National University, Meta Reality Labs Researc,Seoul National University,Seoul National University,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1302,Robust Feature Rectification of Pretrained Vision Models for Object Recognition,Institute of Automation,University of Chinese Academy of Sciences,Institute of Automation,University of Chinese Academy of Sciences,Centre for Artificial Intelligence and Robotics,Hong Kong Baptist University,Institute of Automation,University of Chinese Academy of Sciences,Centre for Artificial Intelligence and Robotics,Hong Kong Baptist University,Institute of Automation,University of Chinese Academy of Sciences,,,,,,,,,,,,,,,12.0,0.0
1303,Gradient-Based Graph Attention for Scene Text Image Super-resolution,Central South University,Central South University,Loughborough University,Central South University,Central South University,Loughborough University,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1304,Token Mixing: Parameter-Efficient Transfer Learning from Image-Language to Video-Language,Renmin University of China,Tencent (China),Tencent (China),Tencent (China),Renmin University of China,,,,,,,,,,,,,,,,,,,,,,2.0,3.0
1305,Flow to Control: Offline Reinforcement Learning with Lossless Primitive Discovery,Tsinghua University,Tsinghua University,Tsinghua University,Harbin Institute of Technology,Tsinghua University,Tsinghua University,Tsinghua University,,,,,,,,,,,,,,,,,,,,7.0,0.0
1306,Entropy Regularization for Population Estimation,Carnegie Mellon University,Stanford University,University of Chicago,Stanford University,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
1307,The Linear Distance Traveling Tournament Problem Allows an EPTAS,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
1308,Nearest-Neighbor Sampling Based Conditional Independence Testing,East China Normal University,East China Normal University,University of North Carolina at Chapel Hill,New York University Shanghai,Central South University,,,,,,,,,,,,,,,,,,,,,,5.0,0.0
1309,Dual Mutual Information Constraints for Discriminative Clustering,Wuhan University,Wuhan University," Hubei Luojia Laboratory, Wuhan 430072, P. R. Chin",Wuhan University,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1310,CertiFair: A Framework for Certified Global Fairness of Neural Networks,"University of California, Irvine","University of California, Irvine",,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
1311,Double Doubly Robust Thompson Sampling for Generalized Linear Contextual Bandits,Columbia University,Seoul National University,Seoul National University, Shepherd23 Inc,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1312,Knowledge Graph Embedding by Normalizing Flows,University of Science and Technology of China,University of Science and Technology of China,Singapore Management University,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
1313,Structure Aware Incremental Learning with Personalized Imitation Weights for Recommender Systems, Huawei Noah's Ark La, Huawei Noah's Ark La,McGill University, Huawei Noah's Ark La,City University of Hong Kong, Huawei Noah's Ark La,Tianjin University,McGill University,,,,,,,,,,,,,,,,,,,4.0,0.0
1314,Online Noisy Continual Relation Learning,University of Southampton,University of Southampton,University of Southampton,University of Southampton,University of Southampton,Beijing Institute of Technology,,,,,,,,,,,,,,,,,,,,,6.0,0.0
1315,SKIER: A Symbolic Knowledge Integrated Model for Conversational Emotion Recognition,Nanyang Technological University,Nanyang Technological University,Nanyang Technological University,Nanyang Technological University,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0
